word,creole_word,creole_name,latlon,acrolect
"pyété,fè fòs kò","to strain, to exert oneself",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
koulé,to strain a liquid,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
las,"to stop, to cease",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
wimen,"to stir,to wind, to dance",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
ankayé,"to stick, to catch on (something)",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"kolé,dékolé,dékolé","to stick, to adhere, to glue,opp",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
pilé,to step on,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"koumansé,mété,pitjé,pwan,pwan,fini,fini","to start, to begin,opp",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
anpézé,to starch,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"doubout,bon doubout","to stand,to stop,to stop doing (something)",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
bégéyé,"to stammer, to stutter",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
taché,to stain,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"twilbiché,tilbiché,tizbiché","to stagger, to reel",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
pijé,"to squeeze,bruised (in reference to fruit)",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
akoupi,"to squat, to stoop",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
wouzé,"to sprinkle water on, to water",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"simen,simèwjé,simen gwenn,simen kouyon,simen kouyon,simen gwenn","to spread, to scatter, to sow",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"pléplé,miltipyé",to spread by multiplication,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
denmi,"to sprain,sprained",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
gaté,"to spoil,spoiled,spoiled, in the sense of overindulged",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
fann,"to split,to cut open a body to perform an autopsy,split, cracked",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
défouké,to split at crotch,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"kwaché,papa'y tjwa","to spit,spit and image, exact likeness",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
dévidé,"to spill,to pour (in reference to rain)",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"bobansé,gaspiyé","to spend wildly, to waste",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
dépansé,to spend,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"palé,mal palé,bay dan,chayé pawòl,lavé épi lanng,palé moun mal,palé moun mal,mal palé","to speak, to talk,talk, chat",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
gwasyé,"to spare, to be gracious to",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"sali,sali non,dékwiyé,mépwizé,nwèsi non","to soil, to dirty",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
mèltwi,"to soften,soft",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"moli,wèdi","to soften,opp",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
twanpé,"to soak,soaked",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
wonflé,to snore,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
èstenné,to sneeze,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
fimen,"to smoke (a cigarette, cigar, pipe)",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
souwi,to smile,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
flandjé,to slit,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
glisé,"to slide,slippery",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"dòmi,kouché,anvi dòmi",to sleep,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"dékwiyé,mépwizé,nwèsi non,sali non","to slander, to defame",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"gwiji,pliché,plisé,pliché,plisé","to skin, to abrade,wrinkled",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
kouvé,"to sit (on, in reference to chickens and eggs)",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"asiz,asid",to sit,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"chanté,chanson,chanson","to sing,to crow,song",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
péché,"to sin,sin, transgression",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
siyé,to sign,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
anslivi,to shroud (corpse),Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"étwési,gwandi,ogoumanté,pwofité","to shrink,opp",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"moutwé,moutjwé","to show,to teach",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
fiziwé,to shoot with a firearm,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
féwé,to shoe (horses),Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
kléwé,"to shine, to give light, to illuminate",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
wazé,to shave,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
pwenti,to sharpen (wood),Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"jawé,fè afon,fè hont,tjipi",to shame,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"soukwé,soukwé lanmen,soukwé zépòl",to shake,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"koud,dékoud","to sew,opp",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"déchaviwé,dématé,chaviwé,maté","to set upright again, to restore to upright position,opp",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"dématé,déchaviwé,chaviwé,maté,maté","to set upright again, to restore to upright position,opp",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
tann,to set (a trap),Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"sèvi,mal sèvi","to serve,to use",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"voyé,vowé,vwéyé,voyé alé","to send,to throw",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
pafimé,"to send out smoke,to fumigate",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"sézi,bédji,étonnen,sipwi,soté,bédji,étonnen,sipwi","to seize,astonished, astounded, amazed, surprised",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
sennen,"to seine, to fish with a seine",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
wè,to see,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
sizonnen,"to season,seasoned,hardy, resilient",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
